"","Week_Key","Count_CDR_OPIE_ID","PHE_Region_Cd","nw_age_grp"
"697",201609,1,"UKH",".[25-44]"
"698",201410,1,"UKI",".[25-44]"
"699",201507,1,"UKD",".[15-24]"
"700",201730,1,"UKE",".[25-44]"
"701",201650,1,"UKI",".[25-44]"
"702",201503,2,"UKH",".[65+"
"703",201817,1,"UKK",".[25-44]"
"704",201923,1,"UKK",".[15-24]"
"705",201403,8,"UKK",".[00-04]"
"706",201732,1,"UKH",".[45-64]"
"707",201918,3,"UKE",".[65+"
"708",201743,9,"UKE",".[00-04]"
"709",201404,1,"UKH",".[65+"
"710",201319,1,"UKI",".[65+"
"711",201542,1,"UKJ",".[65+"
"712",201426,1,"UKC",".[05-14]"
"713",201746,1,"UKC",".[00-04]"
"714",201733,1,"UKH",".[65+"
"715",201813,3,"UKH",".[65+"
"716",201637,1,"UKF",".[25-44]"
"717",201504,5,"UKI",".[65+"
"718",201640,5,"UKI",".[00-04]"
"719",201817,1,"UKE",".[25-44]"
"720",201547,1,"UKH",".[65+"
"721",201608,4,"UKG",".[65+"
"722",201552,1,"UKI",".[05-14]"
"723",201841,1,"UKE",".[45-64]"
"724",201404,2,"UKG",".[65+"
"725",201912,3,"UKK",".[65+"
"726",201550,1,"UKH",".[65+"
"727",201613,2,"UKD",".[65+"
"728",201809,3,"UKD",".[65+"
"729",201304,3,"UKD",".[65+"
"730",201744,2,"UKE",".[05-14]"
"731",201348,2,"UKK",".[15-24]"
"732",201352,1,"UKK",".[45-64]"
"733",201750,2,"UKE",".[65+"
"734",201449,3,"UKJ",".[65+"
"735",201803,2,"UKK",".[65+"
"736",201919,2,"UKE",".[65+"
"737",201313,1,"UKD",".[00-04]"
"738",201344,1,"UKK",".[25-44]"
"739",201504,1,"UKH",".[65+"
"740",201649,1,"UKI",".[25-44]"
"742",201316,8,"UKE",".[65+"
"743",201909,5,"UKF",".[65+"
"744",201723,1,"UKD",".[65+"
"745",201406,1,"UKH",".[00-04]"
"746",201837,3,"UKK",".[65+"
"747",201651,1,"UKJ",".[25-44]"
"748",201440,9,"UKE",".[00-04]"
"749",201747,2,"UKE",".[25-44]"
"750",201810,1,"UKF",".[00-04]"
"751",201823,1,"UKE",".[65+"
"752",201433,1,"UKH",".[65+"
"753",201513,2,"UKF",".[65+"
"754",201636,4,"UKD",".[65+"
"755",201714,1,"UKD",".[25-44]"
"756",201352,5,"UKK",".[00-04]"
"757",201505,3,"UKE",".[00-04]"
"758",201329,1,"UKI",".[15-24]"
"759",201709,1,"UKE",".[65+"
"760",201807,5,"UKF",".[65+"
"761",201746,3,"UKH",".[65+"
"762",201426,1,"UKE",".[05-14]"
"763",201929,3,"UKH",".[65+"
"764",201451,1,"UKF",".[45-64]"
"765",201718,3,"UKF",".[65+"
"766",201310,2,"UKG",".[65+"
"767",201706,5,"UKK",".[65+"
"768",201352,2,"UKK",".[45-64]"
"769",201821,1,"UKE",".[25-44]"
"770",201724,1,"UKI",".[15-24]"
"771",201508,1,"UKE",".[25-44]"
"772",201451,3,"UKH",".[65+"
"773",201718,1,"UKF",".[45-64]"
"774",201606,3,"UKK",".[65+"
"775",201629,2,"UKE",".[45-64]"
"776",201928,2,"UKI",".[25-44]"
"777",201319,7,"UKE",".[65+"
"778",201750,1,"UKE",".[25-44]"
"779",201512,1,"UKK",".[05-14]"
"780",201850,2,"UKD",".[45-64]"
"781",201511,1,"UKI",".[25-44]"
"782",201831,1,"UKI",".[65+"
"783",201911,3,"UKF",".[65+"
"785",201928,1,"UKG",".[25-44]"
"786",201543,1,"UKK",".[65+"
"787",201531,1,"UKE",".[45-64]"
"788",201649,3,"UKI",".[45-64]"
"789",201917,1,"UKJ",".[65+"
"790",201413,2,"UKD",".[65+"
"791",201928,4,"UKH",".[65+"
"792",201919,2,"UKD",".[00-04]"
"793",201914,3,"UKH",".[65+"
"794",201612,1,"UKI",".[65+"
"795",201313,6,"UKG",".[65+"
"796",201314,6,"UKD",".[65+"
"797",201702,1,"UKH",".[65+"
"798",201622,2,"UKG",".[65+"
"799",201908,1,"UKC",".[65+"
"800",201816,1,"UKG",".[25-44]"
"801",201749,1,"UKI",".[25-44]"
"802",201442,4,"UKE",".[65+"
"803",201843,1,"UKH",".[15-24]"
"804",201808,1,"UKF",".[15-24]"
"805",201927,1,"UKK",".[00-04]"
"806",201402,1,"UKE",".[45-64]"
"807",201924,1,"UKH",".[65+"
"808",201307,5,"UKH",".[65+"
"809",201315,2,"UKJ",".[65+"
"810",201807,3,"UKD",".[65+"
"811",201310,1,"UKK",".[45-64]"
"812",201751,1,"UKH",".[00-04]"
"813",201552,6,"UKK",".[65+"
"814",201716,1,"UKI",".[65+"
"815",201426,1,"UKD",".[65+"
"816",201319,1,"UKF",".[65+"
"817",201906,3,"UKK",".[65+"
"818",201812,1,"UKD",".[65+"
"819",201804,4,"UKI",".[45-64]"
"820",201646,2,"UKK",".[65+"
"821",201512,3,"UKJ",".[65+"
"822",201915,4,"UKI",".[00-04]"
"823",201827,3,"UKE",".[25-44]"
"824",201919,5,"UKD",".[65+"
"825",201526,1,"UKH",".[25-44]"
"826",201301,11,"UKK",".[65+"
"827",201650,2,"UKI",".[65+"
"828",201907,1,"UKF",".[45-64]"
"829",201716,1,"UKI",".[65+"
"830",201540,3,"UKE",".[00-04]"
"831",201445,1,"UKG",".[65+"
"832",201303,2,"UKJ",".[65+"
"833",201642,1,"UKK",".[65+"
"834",201520,1,"UKJ",".[25-44]"
"835",201824,1,"UKI",".[00-04]"
"836",201320,3,"UKK",".[65+"
"837",201509,3,"UKK",".[45-64]"
"838",201652,8,"UKH",".[65+"
"839",201305,1,"UKH",".[25-44]"
"840",201451,2,"UKJ",".[45-64]"
"841",201334,1,"UKK",".[45-64]"
"842",201705,7,"UKH",".[65+"
"843",201702,1,"UKK",".[45-64]"
"844",201729,1,"UKJ",".[25-44]"
"845",201334,1,"UKC",".[65+"
"846",201743,2,"UKD",".[65+"
"847",201703,4,"UKK",".[65+"
"848",201928,1,"UKH",".[45-64]"
"849",201851,1,"UKE",".[25-44]"
"850",201613,2,"UKH",".[65+"
"851",201736,1,"UKI",".[65+"
"852",201822,2,"UKG",".[65+"
"853",201745,1,"UKF",".[25-44]"
"854",201347,1,"UKH",".[65+"
"855",201810,1,"UKD",".[65+"
"856",201728,3,"UKJ",".[00-04]"
"857",201315,1,"UKH",".[65+"
"858",201550,5,"UKK",".[00-04]"
"859",201742,1,"UKI",".[65+"
"860",201414,2,"UKF",".[65+"
"861",201616,3,"UKD",".[65+"
"862",201911,1,"UKI",".[45-64]"
"863",201520,1,"UKJ",".[65+"
"864",201730,1,"UKK",".[45-64]"
"865",201335,1,"UKC",".[65+"
"866",201506,10,"UKJ",".[65+"
"867",201902,3,"UKH",".[65+"
"868",201315,6,"UKE",".[65+"
"869",201506,1,"UKI",".[65+"
"870",201549,1,"UKD",".[65+"
"871",201513,10,"UKK",".[00-04]"
"872",201439,1,"UKG",".[45-64]"
"873",201310,1,"UKD",".[65+"
"874",201417,3,"UKJ",".[65+"
"875",201542,2,"UKI",".[45-64]"
"876",201717,2,"UKE",".[65+"
"877",201551,1,"UKC",".[65+"
"878",201438,1,"UKJ",".[65+"
"879",201622,1,"UKH",".[65+"
"880",201811,1,"UKG",".[25-44]"
"881",201402,7,"UKI",".[00-04]"
"882",201810,9,"UKK",".[65+"
"883",201302,1,"UKC",".[65+"
"884",201731,1,"UKI",".[65+"
"885",201330,3,"UKE",".[65+"
"886",201308,1,"UKG",".[65+"
"887",201701,1,"UKI",".[65+"
"888",201550,1,"UKD",".[65+"
"889",201604,1,"UKG",".[25-44]"
"890",201645,1,"UKE",".[15-24]"
"891",201822,2,"UKK",".[00-04]"
"892",201820,1,"UKJ",".[65+"
"893",201922,4,"UKE",".[65+"
"894",201641,4,"UKE",".[65+"
"895",201819,2,"UKK",".[25-44]"
"896",201830,1,"UKE",".[65+"
"897",201347,1,"UKI",".[45-64]"
"898",201623,1,"UKH",".[45-64]"
"899",201314,3,"UKD",".[65+"
"900",201543,1,"UKH",".[65+"
"901",201414,2,"UKJ",".[65+"
"902",201726,1,"UKK",".[65+"
"903",201852,6,"UKK",".[65+"
"904",201846,2,"UKF",".[65+"
"905",201827,2,"UKH",".[65+"
"906",201309,2,"UKI",".[65+"
"907",201908,5,"UKF",".[65+"
"908",201906,2,"UKI",".[45-64]"
"909",201635,1,"UKF",".[65+"
"910",201804,3,"UKF",".[00-04]"
"911",201901,4,"UKG",".[65+"
"912",201510,1,"UKG",".[65+"
"913",201424,1,"UKJ",".[00-04]"
"914",201612,2,"UKK",".[65+"
"915",201821,1,"UKH",".[45-64]"
"916",201746,6,"UKD",".[65+"
"917",201912,6,"UKI",".[00-04]"
"918",201704,1,"UKF",".[65+"
"919",201551,2,"UKE",".[65+"
"920",201718,1,"UKD",".[65+"
"921",201403,3,"UKH",".[65+"
"922",201610,6,"UKH",".[65+"
"923",201801,3,"UKH",".[65+"
"924",201910,2,"UKJ",".[45-64]"
"925",201524,2,"UKI",".[00-04]"
"926",201519,1,"UKJ",".[65+"
"927",201940,2,"UKG",".[65+"
"928",201746,6,"UKK",".[65+"
"929",201804,5,"UKH",".[65+"
"930",201826,1,"UKI",".[65+"
"931",201918,1,"UKG",".[25-44]"
"932",201308,3,"UKI",".[00-04]"
"933",201517,5,"UKG",".[65+"
"934",201618,6,"UKK",".[65+"
"935",201919,3,"UKH",".[65+"
"936",201432,1,"UKD",".[65+"
"937",201837,3,"UKG",".[00-04]"
"938",201649,1,"UKI",".[25-44]"
"939",201608,1,"UKG",".[65+"
"940",201316,3,"UKI",".[65+"
"941",201312,2,"UKH",".[45-64]"
"942",201619,1,"UKJ",".[45-64]"
"943",201417,1,"UKK",".[65+"
"944",201401,1,"UKH",".[65+"
"945",201641,1,"UKJ",".[15-24]"
"946",201904,2,"UKK",".[00-04]"
"947",201338,1,"UKI",".[45-64]"
"948",201730,1,"UKF",".[45-64]"
"949",201601,1,"UKH",".[15-24]"
"950",201626,1,"UKD",".[05-14]"
"951",201316,1,"UKE",".[05-14]"
"952",201319,4,"UKD",".[65+"
"953",201446,1,"UKI",".[65+"
"954",201306,3,"UKE",".[15-24]"
"955",201739,1,"UKK",".[65+"
"956",201608,1,"UKG",".[15-24]"
"957",201714,1,"UKH",".[65+"
"958",201531,1,"UKH",".[65+"
"959",201351,3,"UKF",".[65+"
"960",201442,1,"UKH",".[65+"
"961",201427,2,"UKI",".[65+"
"962",201734,1,"UKJ",".[15-24]"
"964",201938,1,"UKH",".[65+"
"965",201702,4,"UKH",".[65+"
"966",201647,9,"UKH",".[65+"
"967",201429,4,"UKH",".[00-04]"
"968",201329,1,"UKK",".[65+"
"969",201614,1,"UKH",".[45-64]"
"970",201648,1,"UKG",".[45-64]"
"971",201708,1,"UKE",".[65+"
"972",201713,1,"UKH",".[15-24]"
"973",201608,1,"UKD",".[45-64]"
"974",201504,1,"UKK",".[45-64]"
"975",201903,2,"UKG",".[45-64]"
"976",201348,2,"UKI",".[65+"
"977",201802,4,"UKG",".[65+"
"978",201913,5,"UKK",".[65+"
"979",201520,5,"UKI",".[65+"
"980",201739,1,"UKK",".[45-64]"
"981",201321,3,"UKE",".[65+"
"982",201846,2,"UKE",".[15-24]"
"983",201806,1,"UKH",".[15-24]"
"984",201705,6,"UKH",".[65+"
"985",201321,3,"UKE",".[25-44]"
"986",201806,4,"UKI",".[65+"
"987",201701,1,"UKK",".[05-14]"
"988",201416,2,"UKI",".[65+"
"989",201648,1,"UKF",".[45-64]"
"990",201936,1,"UKI",".[15-24]"
"991",201832,1,"UKK",".[65+"
"992",201741,1,"UKI",".[45-64]"
"993",201848,1,"UKF",".[65+"
"994",201548,2,"UKJ",".[65+"
"995",201535,1,"UKE",".[65+"
"996",201413,3,"UKE",".[65+"
"997",201522,2,"UKH",".[65+"
"998",201508,1,"UKE",".[05-14]"
"999",201611,1,"UKC",".[65+"
"1000",201329,1,"UKE",".[65+"
"1001",201617,1,"UKK",".[25-44]"
"1002",201404,8,"UKI",".[00-04]"
"1003",201711,1,"UKE",".[45-64]"
"1004",201446,1,"UKK",".[65+"
"1005",201620,1,"UKF",".[65+"
"1006",201620,1,"UKG",".[65+"
"1007",201847,2,"UKE",".[45-64]"
"1008",201751,1,"UKF",".[65+"
"1009",201808,3,"UKG",".[45-64]"
"1010",201642,1,"UKJ",".[15-24]"
"1011",201831,1,"UKK",".[25-44]"
"1012",201426,1,"UKG",".[05-14]"
"1013",201614,1,"UKG",".[45-64]"
"1014",201729,6,"UKJ",".[00-04]"
"1015",201819,2,"UKC",".[45-64]"
"1016",201505,3,"UKD",".[65+"
"1017",201545,4,"UKK",".[65+"
"1018",201301,1,"UKH",".[45-64]"
"1019",201607,2,"UKE",".[25-44]"
"1020",201449,1,"UKJ",".[25-44]"
"1021",201802,1,"UKH",".[00-04]"
"1022",201834,1,"UKE",".[45-64]"
"1023",201827,1,"UKJ",".[45-64]"
"1024",201817,1,"UKH",".[65+"
"1025",201749,1,"UKG",".[45-64]"
"1026",201714,1,"UKG",".[65+"
"1027",201516,10,"UKK",".[00-04]"
"1028",201321,1,"UKI",".[45-64]"
"1029",201919,4,"UKJ",".[65+"
"1030",201428,1,"UKE",".[25-44]"
"1031",201515,1,"UKK",".[65+"
"1032",201449,1,"UKI",".[25-44]"
"1033",201551,1,"UKK",".[25-44]"
"1034",201909,7,"UKJ",".[00-04]"
"1035",201844,1,"UKI",".[65+"
"1036",201920,3,"UKD",".[65+"
"1037",201503,3,"UKF",".[65+"
"1038",201311,1,"UKG",".[65+"
"1039",201716,1,"UKG",".[65+"
"1040",201701,1,"UKE",".[05-14]"
"1041",201710,1,"UKK",".[45-64]"
"1042",201850,3,"UKH",".[65+"
"1043",201411,3,"UKH",".[15-24]"
"1044",201301,1,"UKE",".[25-44]"
"1045",201551,1,"UKF",".[00-04]"
"1046",201707,4,"UKG",".[65+"
"1047",201304,1,"UKH",".[45-64]"
"1048",201712,3,"UKH",".[65+"
"1049",201610,3,"UKI",".[00-04]"
"1050",201310,9,"UKK",".[65+"
"1051",201720,2,"UKE",".[25-44]"
"1052",201751,2,"UKK",".[65+"
"1053",201836,1,"UKD",".[00-04]"
"1054",201921,1,"UKH",".[65+"
"1055",201812,2,"UKK",".[00-04]"
"1056",201812,1,"UKE",".[45-64]"
"1057",201748,5,"UKI",".[00-04]"
"1058",201709,2,"UKE",".[45-64]"
"1059",201606,2,"UKE",".[65+"
"1060",201805,7,"UKG",".[65+"
"1061",201750,3,"UKF",".[65+"
"1062",201916,2,"UKH",".[25-44]"
"1063",201842,4,"UKK",".[65+"
"1064",201907,1,"UKK",".[05-14]"
"1065",201742,2,"UKH",".[65+"
"1066",201825,1,"UKK",".[00-04]"
"1067",201718,4,"UKH",".[65+"
"1068",201625,1,"UKK",".[65+"
"1069",201703,1,"UKF",".[25-44]"
"1070",201546,1,"UKG",".[65+"
"1071",201612,7,"UKJ",".[65+"
"1072",201642,1,"UKE",".[05-14]"
"1073",201302,1,"UKI",".[15-24]"
"1074",201408,1,"UKH",".[15-24]"
"1075",201418,1,"UKE",".[45-64]"
"1076",201745,1,"UKH",".[65+"
"1077",201645,1,"UKI",".[65+"
"1078",201522,2,"UKD",".[65+"
"1079",201708,1,"UKJ",".[65+"
"1080",201410,2,"UKF",".[65+"
"1081",201626,1,"UKE",".[65+"
"1082",201649,1,"UKJ",".[15-24]"
"1083",201616,2,"UKI",".[25-44]"
"1084",201633,1,"UKE",".[45-64]"
"1085",201811,1,"UKG",".[45-64]"
"1086",201720,1,"UKH",".[25-44]"
"1087",201437,2,"UKE",".[65+"
"1088",201616,3,"UKG",".[65+"
"1089",201617,1,"UKI",".[45-64]"
"1090",201516,10,"UKD",".[65+"
"1091",201910,2,"UKC",".[65+"
"1092",201505,4,"UKF",".[65+"
"1093",201412,1,"UKG",".[25-44]"
"1094",201605,3,"UKK",".[45-64]"
"1095",201536,1,"UKH",".[65+"
"1096",201318,1,"UKG",".[65+"
"1097",201449,21,"UKI",".[00-04]"
"1098",201413,2,"UKF",".[65+"
"1099",201914,1,"UKI",".[45-64]"
"1100",201542,1,"UKE",".[45-64]"
"1101",201902,1,"UKG",".[65+"
"1102",201826,1,"UKF",".[25-44]"
"1103",201434,2,"UKK",".[65+"
"1104",201615,4,"UKH",".[25-44]"
"1105",201619,2,"UKH",".[00-04]"
"1106",201723,2,"UKK",".[65+"
"1107",201617,4,"UKK",".[00-04]"
"1108",201819,2,"UKF",".[65+"
"1109",201930,1,"UKE",".[65+"
"1110",201317,1,"UKI",".[65+"
"1111",201541,1,"UKF",".[05-14]"
"1112",201918,1,"UKD",".[65+"
"1113",201614,8,"UKH",".[65+"
"1114",201307,2,"UKF",".[65+"
"1115",201314,1,"UKE",".[25-44]"
"1116",201442,11,"UKI",".[00-04]"
"1117",201705,2,"UKD",".[65+"
"1118",201845,1,"UKD",".[65+"
"1119",201323,1,"UKJ",".[65+"
"1120",201639,1,"UKJ",".[25-44]"
"1121",201752,1,"UKK",".[45-64]"
"1122",201711,1,"UKK",".[25-44]"
"1123",201522,5,"UKH",".[65+"
"1124",201314,12,"UKH",".[65+"
"1125",201344,4,"UKE",".[65+"
"1126",201608,1,"UKH",".[45-64]"
"1127",201905,1,"UKI",".[45-64]"
"1128",201644,5,"UKH",".[65+"
"1129",201512,4,"UKE",".[65+"
"1130",201514,1,"UKH",".[25-44]"
"1131",201902,1,"UKD",".[25-44]"
"1132",201616,9,"UKI",".[00-04]"
"1133",201301,1,"UKE",".[65+"
"1134",201349,3,"UKK",".[65+"
"1135",201553,2,"UKH",".[65+"
"1136",201736,1,"UKI",".[65+"
"1137",201933,1,"UKH",".[65+"
"1138",201406,2,"UKD",".[65+"
"1139",201406,2,"UKK",".[45-64]"
"1140",201824,1,"UKJ",".[25-44]"
"1141",201436,1,"UKD",".[65+"
"1142",201307,1,"UKE",".[45-64]"
"1143",201515,2,"UKE",".[45-64]"
"1144",201827,2,"UKI",".[25-44]"
"1145",201820,1,"UKE",".[25-44]"
"1146",201446,3,"UKI",".[05-14]"
"1147",201720,1,"UKE",".[05-14]"
"1148",201513,2,"UKC",".[65+"
"1149",201818,3,"UKJ",".[00-04]"
"1150",201625,1,"UKE",".[00-04]"
"1151",201610,1,"UKC",".[25-44]"
"1152",201848,2,"UKG",".[00-04]"
"1153",201350,1,"UKD",".[65+"
"1154",201652,1,"UKC",".[65+"
"1155",201402,1,"UKC",".[00-04]"
"1156",201818,2,"UKE",".[15-24]"
"1157",201446,1,"UKC",".[65+"
"1158",201744,2,"UKE",".[05-14]"
"1159",201729,1,"UKJ",".[45-64]"
"1160",201514,1,"UKI",".[65+"
"1161",201616,1,"UKG",".[65+"
"1162",201813,1,"UKD",".[00-04]"
"1163",201744,1,"UKK",".[45-64]"
"1164",201617,8,"UKE",".[65+"
"1165",201505,3,"UKF",".[00-04]"
"1166",201827,4,"UKK",".[00-04]"
"1167",201441,1,"UKI",".[15-24]"
"1168",201649,2,"UKI",".[25-44]"
"1169",201934,1,"UKF",".[65+"
"1170",201828,1,"UKH",".[45-64]"
"1171",201315,1,"UKK",".[05-14]"
"1172",201508,1,"UKI",".[25-44]"
"1173",201803,1,"UKF",".[00-04]"
"1174",201716,1,"UKH",".[25-44]"
"1175",201314,2,"UKD",".[65+"
"1176",201644,1,"UKI",".[65+"
"1177",201734,1,"UKJ",".[25-44]"
"1178",201706,1,"UKC",".[65+"
"1179",201934,2,"UKD",".[65+"
"1180",201838,2,"UKI",".[25-44]"
"1181",201815,1,"UKH",".[65+"
"1182",201813,1,"UKC",".[45-64]"
"1183",201552,1,"UKC",".[65+"
"1184",201307,1,"UKH",".[65+"
"1185",201851,3,"UKH",".[45-64]"
"1186",201516,2,"UKE",".[45-64]"
"1187",201933,1,"UKE",".[25-44]"
"1188",201810,3,"UKE",".[65+"
"1189",201402,5,"UKI",".[65+"
"1190",201521,2,"UKD",".[25-44]"
"1191",201743,1,"UKD",".[65+"
"1192",201914,1,"UKH",".[65+"
"1193",201544,1,"UKE",".[65+"
"1194",201904,1,"UKD",".[45-64]"
"1195",201352,2,"UKG",".[65+"
"1196",201512,1,"UKG",".[15-24]"
"1197",201720,2,"UKF",".[65+"
"1198",201813,2,"UKK",".[65+"
"1199",201848,1,"UKI",".[45-64]"
"1200",201617,7,"UKF",".[65+"
"1201",201639,2,"UKG",".[65+"
"1202",201402,1,"UKK",".[65+"
"1203",201710,1,"UKG",".[45-64]"
"1204",201421,2,"UKH",".[00-04]"
"1205",201818,2,"UKH",".[65+"
"1206",201913,1,"UKI",".[65+"
"1207",201303,1,"UKH",".[65+"
"1208",201706,1,"UKI",".[25-44]"
"1209",201705,1,"UKH",".[65+"
"1210",201504,1,"UKD",".[45-64]"
"1211",201624,1,"UKI",".[25-44]"
"1212",201449,1,"UKC",".[65+"
"1213",201430,2,"UKH",".[05-14]"
"1214",201701,6,"UKH",".[65+"
"1215",201707,2,"UKG",".[45-64]"
"1216",201448,1,"UKI",".[65+"
"1217",201445,1,"UKC",".[65+"
"1218",201622,1,"UKH",".[25-44]"
"1219",201745,8,"UKE",".[00-04]"
"1220",201825,1,"UKH",".[45-64]"
"1221",201528,1,"UKF",".[65+"
"1222",201512,1,"UKC",".[65+"
"1223",201529,1,"UKJ",".[00-04]"
"1224",201924,3,"UKE",".[65+"
"1225",201649,5,"UKE",".[65+"
"1226",201423,2,"UKH",".[45-64]"
"1227",201819,3,"UKJ",".[65+"
"1228",201516,5,"UKH",".[65+"
"1229",201319,3,"UKH",".[65+"
"1230",201614,1,"UKK",".[45-64]"
"1231",201912,1,"UKE",".[45-64]"
"1232",201719,1,"UKJ",".[65+"
"1233",201548,1,"UKK",".[65+"
"1234",201803,1,"UKF",".[45-64]"
"1235",201811,1,"UKF",".[65+"
"1236",201929,1,"UKE",".[65+"
"1237",201515,1,"UKK",".[45-64]"
"1238",201533,1,"UKH",".[25-44]"
"1239",201448,8,"UKI",".[00-04]"
"1240",201733,1,"UKI",".[45-64]"
"1241",201912,1,"UKC",".[65+"
"1242",201303,2,"UKD",".[65+"
"1243",201401,2,"UKK",".[65+"
"1244",201407,2,"UKE",".[65+"
"1245",201651,1,"UKK",".[25-44]"
"1246",201612,1,"UKJ",".[65+"
"1247",201829,3,"UKJ",".[00-04]"
"1248",201929,1,"UKG",".[65+"
"1249",201526,1,"UKD",".[65+"
"1250",201543,6,"UKK",".[00-04]"
"1251",201810,2,"UKF",".[65+"
"1252",201709,2,"UKE",".[45-64]"
"1253",201903,1,"UKG",".[25-44]"
"1254",201319,6,"UKE",".[65+"
"1255",201310,6,"UKK",".[65+"
"1256",201302,1,"UKF",".[45-64]"
"1257",201814,1,"UKE",".[65+"
"1258",201450,1,"UKH",".[25-44]"
"1259",201309,1,"UKG",".[00-04]"
"1260",201420,5,"UKI",".[00-04]"
"1261",201605,1,"UKD",".[65+"
"1262",201630,1,"UKF",".[65+"
"1263",201430,1,"UKC",".[65+"
"1264",201937,1,"UKE",".[65+"
"1265",201609,2,"UKK",".[65+"
"1266",201818,1,"UKD",".[15-24]"
"1267",201503,2,"UKJ",".[65+"
"1268",201306,1,"UKE",".[45-64]"
"1269",201939,1,"UKH",".[00-04]"
"1270",201523,1,"UKG",".[65+"
"1271",201810,2,"UKH",".[00-04]"
"1272",201821,4,"UKD",".[65+"
"1273",201445,1,"UKF",".[45-64]"
"1274",201350,2,"UKK",".[25-44]"
"1275",201540,1,"UKE",".[00-04]"
"1276",201346,1,"UKH",".[00-04]"
"1277",201845,2,"UKH",".[65+"
"1278",201819,1,"UKK",".[65+"
"1279",201543,1,"UKK",".[65+"
"1280",201751,1,"UKF",".[00-04]"
"1281",201642,1,"UKE",".[65+"
"1282",201750,2,"UKJ",".[65+"
"1283",201323,1,"UKC",".[65+"
"1284",201315,1,"UKG",".[65+"
"1285",201518,2,"UKD",".[65+"
"1286",201924,1,"UKH",".[65+"
"1287",201730,2,"UKI",".[65+"
"1288",201813,5,"UKF",".[65+"
"1289",201821,1,"UKC",".[65+"
"1290",201605,2,"UKI",".[15-24]"
"1291",201412,1,"UKK",".[45-64]"
"1292",201307,1,"UKI",".[15-24]"
"1293",201310,3,"UKI",".[05-14]"
"1294",201323,3,"UKE",".[25-44]"
"1295",201746,3,"UKK",".[65+"
"1296",201310,5,"UKD",".[65+"
"1297",201640,2,"UKG",".[65+"
"1298",201504,1,"UKC",".[65+"
"1299",201817,1,"UKC",".[65+"
"1300",201441,5,"UKG",".[00-04]"
"1301",201312,5,"UKJ",".[65+"
"1302",201348,1,"UKG",".[45-64]"
"1303",201807,2,"UKF",".[65+"
"1304",201445,1,"UKF",".[45-64]"
"1305",201839,2,"UKF",".[15-24]"
"1306",201308,3,"UKG",".[65+"
"1307",201316,1,"UKC",".[65+"
"1308",201505,1,"UKG",".[65+"
"1309",201708,1,"UKC",".[65+"
"1310",201438,1,"UKE",".[65+"
"1311",201742,1,"UKH",".[65+"
"1312",201438,1,"UKJ",".[00-04]"
"1313",201507,4,"UKJ",".[65+"
"1314",201811,4,"UKG",".[65+"
"1315",201848,2,"UKE",".[45-64]"
"1316",201630,1,"UKD",".[65+"
"1317",201449,1,"UKH",".[25-44]"
"1318",201720,1,"UKF",".[65+"
"1319",201349,1,"UKH",".[65+"
"1320",201831,1,"UKF",".[65+"
"1321",201912,1,"UKD",".[45-64]"
"1322",201919,3,"UKJ",".[65+"
"1323",201625,3,"UKK",".[65+"
"1324",201609,1,"UKD",".[45-64]"
"1325",201452,1,"UKE",".[00-04]"
"1326",201717,1,"UKJ",".[65+"
"1327",201910,1,"UKH",".[65+"
"1328",201604,2,"UKK",".[65+"
"1329",201349,2,"UKE",".[65+"
"1330",201801,1,"UKD",".[45-64]"
"1331",201829,1,"UKJ",".[65+"
"1332",201830,1,"UKK",".[65+"
"1333",201936,1,"UKE",".[25-44]"
"1334",201916,2,"UKE",".[65+"
"1335",201624,1,"UKG",".[25-44]"
"1336",201638,1,"UKH",".[65+"
"1337",201301,3,"UKF",".[65+"
"1338",201512,1,"UKF",".[45-64]"
"1339",201613,2,"UKG",".[65+"
"1340",201930,2,"UKF",".[15-24]"
"1341",201707,1,"UKG",".[65+"
"1342",201418,1,"UKI",".[45-64]"
"1343",201905,1,"UKK",".[65+"
"1344",201503,6,"UKH",".[65+"
"1345",201813,3,"UKI",".[25-44]"
"1346",201314,2,"UKD",".[45-64]"
"1347",201514,1,"UKH",".[65+"
"1348",201402,5,"UKI",".[65+"
"1349",201837,1,"UKK",".[00-04]"
"1350",201439,1,"UKH",".[65+"
"1351",201936,3,"UKI",".[00-04]"
"1352",201504,2,"UKD",".[45-64]"
"1353",201544,2,"UKE",".[65+"
"1354",201852,2,"UKD",".[65+"
"1355",201301,1,"UKC",".[65+"
"1356",201743,1,"UKI",".[65+"
"1357",201751,1,"UKK",".[45-64]"
"1358",201409,1,"UKI",".[65+"
"1359",201409,2,"UKJ",".[65+"
"1360",201806,2,"UKI",".[05-14]"
"1361",201619,3,"UKG",".[65+"
"1362",201815,2,"UKE",".[45-64]"
"1363",201628,4,"UKK",".[00-04]"
"1364",201824,1,"UKI",".[65+"
"1365",201818,1,"UKI",".[65+"
"1366",201715,4,"UKK",".[65+"
"1367",201617,2,"UKF",".[65+"
"1368",201507,4,"UKG",".[00-04]"
"1369",201532,1,"UKF",".[65+"
"1370",201312,4,"UKI",".[65+"
"1371",201813,1,"UKJ",".[65+"
"1372",201404,2,"UKG",".[65+"
"1373",201925,1,"UKK",".[65+"
"1374",201713,2,"UKG",".[25-44]"
"1375",201536,1,"UKK",".[15-24]"
"1376",201539,1,"UKK",".[05-14]"
"1377",201621,5,"UKJ",".[00-04]"
"1378",201428,1,"UKE",".[45-64]"
